datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RFC,MIDATL,PS,PS,3977.534,False
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RFC,MIDATL,RECO,RECO,124.788,False
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RFC,MIDATL,PEP,SMECO,374.366,True
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RFC,MIDATL,PL,UGI,103.683,True
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RFC,MIDATL,AE,VMEU,60.363,True
11/29/2019 5:00:00 AM,11/29/2019 12:00:00 AM,RTO,RTO,RTO,RTO,73604.754,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,AE,AECO,837.026,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4074.420,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2334.938,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,AEP,AEPKPT,675.787,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4968.432,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,AP,AP,4754.235,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,BC,BC,2907.410,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,CE,CE,8519.399,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,DAY,DAY,1493.000,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,DEOK,DEOK,2363.116,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,10074.975,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1774.755,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,DUQ,DUQ,1225.381,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,DPL,EASTON,25.239,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,SERC,WEST,EKPC,EKPC,1428.795,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,JC,JC,1967.011,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,ME,ME,1353.504,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,ATSI,OE,5355.706,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,WEST,ATSI,PAPWR,414.117,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PE,PE,3610.694,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2302.504,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PL,PLCO,3708.922,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PN,PN,1583.500,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PS,PS,3884.549,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,RECO,RECO,119.818,False
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PEP,SMECO,367.791,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,PL,UGI,100.968,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RFC,MIDATL,AE,VMEU,59.043,True
11/29/2019 6:00:00 AM,11/29/2019 1:00:00 AM,RTO,RTO,RTO,RTO,72319.035,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,AE,AECO,835.069,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,AEP,AEPAPT,4062.237,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2275.604,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,AEP,AEPKPT,683.516,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,AEP,AEPOPT,4934.907,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,AP,AP,4736.079,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,BC,BC,2894.226,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,CE,CE,8339.003,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,DAY,DAY,1467.000,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,DEOK,DEOK,2321.186,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,10066.536,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1774.228,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,DUQ,DUQ,1216.883,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,DPL,EASTON,25.784,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,SERC,WEST,EKPC,EKPC,1419.205,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,JC,JC,1952.726,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,ME,ME,1349.348,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5280.329,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,OVEC,OVEC,31.000,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,WEST,ATSI,PAPWR,409.190,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PE,PE,3574.880,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2290.651,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PL,PLCO,3713.543,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PN,PN,1577.305,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PS,PS,3819.963,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,RECO,RECO,118.240,False
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PEP,SMECO,368.538,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,PL,UGI,100.367,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RFC,MIDATL,AE,VMEU,58.487,True
11/29/2019 7:00:00 AM,11/29/2019 2:00:00 AM,RTO,RTO,RTO,RTO,71696.030,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,AE,AECO,836.309,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4110.809,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2316.771,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,AEP,AEPKPT,690.837,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,AEP,AEPOPT,4919.615,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,AP,AP,4736.318,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,BC,BC,2918.552,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,CE,CE,8215.162,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,DAY,DAY,1475.000,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,DEOK,DEOK,2337.389,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,10209.427,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1805.377,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,DUQ,DUQ,1213.732,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,DPL,EASTON,25.772,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,SERC,WEST,EKPC,EKPC,1426.848,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,JC,JC,1956.810,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,ME,ME,1365.548,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5301.072,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,OVEC,OVEC,32.000,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,WEST,ATSI,PAPWR,412.351,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PE,PE,3610.440,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2292.801,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PL,PLCO,3746.564,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PN,PN,1581.969,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PS,PS,3814.096,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,RECO,RECO,118.271,False
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PEP,SMECO,375.900,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,PL,UGI,101.367,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RFC,MIDATL,AE,VMEU,58.543,True
11/29/2019 8:00:00 AM,11/29/2019 3:00:00 AM,RTO,RTO,RTO,RTO,72005.650,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,AE,AECO,848.772,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,AEP,AEPAPT,4175.177,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2359.104,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,AEP,AEPKPT,693.144,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,AEP,AEPOPT,4993.508,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,AP,AP,4839.695,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,BC,BC,3020.774,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,CE,CE,8247.124,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,DAY,DAY,1495.000,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,DEOK,DEOK,2394.730,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,10534.614,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1868.620,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,DUQ,DUQ,1236.725,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,DPL,EASTON,27.246,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,SERC,WEST,EKPC,EKPC,1435.737,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,JC,JC,2007.922,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,ME,ME,1402.707,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5337.020,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,OVEC,OVEC,33.000,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,WEST,ATSI,PAPWR,418.503,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PE,PE,3708.861,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2419.628,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PL,PLCO,3856.457,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PN,PN,1609.194,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PS,PS,3892.799,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,RECO,RECO,121.036,False
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PEP,SMECO,391.965,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,PL,UGI,103.279,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RFC,MIDATL,AE,VMEU,59.918,True
11/29/2019 9:00:00 AM,11/29/2019 4:00:00 AM,RTO,RTO,RTO,RTO,73532.259,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,AE,AECO,883.538,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4287.718,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2422.894,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,AEP,AEPKPT,702.302,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5151.852,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,AP,AP,5021.908,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,BC,BC,3243.636,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,CE,CE,8419.915,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,DAY,DAY,1548.000,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,DEOK,DEOK,2480.651,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,11023.745,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1978.755,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,DUQ,DUQ,1276.847,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,DPL,EASTON,28.983,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,SERC,WEST,EKPC,EKPC,1465.804,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,JC,JC,2126.002,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,ME,ME,1476.355,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,ATSI,OE,5538.445,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,OVEC,OVEC,36.000,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,WEST,ATSI,PAPWR,434.256,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PE,PE,3923.098,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2611.681,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PL,PLCO,4074.436,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PN,PN,1684.646,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PS,PS,4110.622,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,RECO,RECO,127.541,False
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PEP,SMECO,418.305,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,PL,UGI,109.437,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RFC,MIDATL,AE,VMEU,63.708,True
11/29/2019 10:00:00 AM,11/29/2019 5:00:00 AM,RTO,RTO,RTO,RTO,76671.080,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,AE,AECO,909.192,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4424.917,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2544.214,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,AEP,AEPKPT,711.030,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5397.252,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,AP,AP,5262.416,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,BC,BC,3462.284,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,CE,CE,8809.159,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,DAY,DAY,1632.000,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,DEOK,DEOK,2596.716,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,11538.557,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2109.669,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,DUQ,DUQ,1336.615,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,DPL,EASTON,30.894,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,SERC,WEST,EKPC,EKPC,1533.550,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,JC,JC,2253.100,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,ME,ME,1569.349,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,ATSI,OE,5785.655,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,WEST,ATSI,PAPWR,455.262,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PE,PE,4120.997,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2795.706,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PL,PLCO,4350.313,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PN,PN,1775.625,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PS,PS,4304.041,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,RECO,RECO,134.098,False
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PEP,SMECO,439.627,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,PL,UGI,118.567,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RFC,MIDATL,AE,VMEU,67.128,True
11/29/2019 11:00:00 AM,11/29/2019 6:00:00 AM,RTO,RTO,RTO,RTO,80502.933,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,AE,AECO,900.934,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4519.306,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2616.502,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,AEP,AEPKPT,719.257,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,AEP,AEPOPT,5579.509,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,AP,AP,5426.467,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,BC,BC,3526.611,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,CE,CE,9278.088,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,DAY,DAY,1713.000,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,DEOK,DEOK,2682.965,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,11813.855,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2172.977,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,DUQ,DUQ,1387.104,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,DPL,EASTON,32.976,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,SERC,WEST,EKPC,EKPC,1556.933,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,JC,JC,2325.568,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,ME,ME,1623.192,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,ATSI,OE,6001.223,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,OVEC,OVEC,36.000,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,WEST,ATSI,PAPWR,476.335,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PE,PE,4266.101,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2911.863,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PL,PLCO,4541.303,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PN,PN,1868.740,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PS,PS,4416.107,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,RECO,RECO,137.435,False
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PEP,SMECO,450.937,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,PL,UGI,125.152,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RFC,MIDATL,AE,VMEU,67.465,True
11/29/2019 12:00:00 PM,11/29/2019 7:00:00 AM,RTO,RTO,RTO,RTO,83173.905,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,AE,AECO,902.463,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4530.276,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2693.069,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,AEP,AEPKPT,718.797,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,AEP,AEPOPT,5705.702,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,AP,AP,5505.541,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,BC,BC,3521.932,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,CE,CE,9510.137,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,DAY,DAY,1750.000,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,DEOK,DEOK,2741.924,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,11753.418,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2133.782,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,DUQ,DUQ,1412.971,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,DPL,EASTON,32.998,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,SERC,WEST,EKPC,EKPC,1582.222,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,JC,JC,2310.435,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,ME,ME,1657.776,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,ATSI,OE,6152.848,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,OVEC,OVEC,39.000,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,WEST,ATSI,PAPWR,494.815,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PE,PE,4345.331,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2881.394,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PL,PLCO,4665.296,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PN,PN,1934.547,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PS,PS,4374.131,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,RECO,RECO,142.555,False
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PEP,SMECO,445.840,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,PL,UGI,132.205,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RFC,MIDATL,AE,VMEU,61.548,True
11/29/2019 1:00:00 PM,11/29/2019 8:00:00 AM,RTO,RTO,RTO,RTO,84132.953,False
11/29/2019 2:00:00 PM,11/29/2019 9:00:00 AM,RFC,MIDATL,AE,AECO,843.078,True
11/29/2019 2:00:00 PM,11/29/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4433.694,True
