datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
12/9/2019 4:00:00 AM,12/8/2019 11:00:00 PM,RTO,-2.578
12/9/2019 4:00:00 AM,12/8/2019 11:00:00 PM,RFC,-1.236
12/9/2019 4:00:00 AM,12/8/2019 11:00:00 PM,OTHER,0.000
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,MIDATL,-1.030
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,SOUTH,-1.422
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,WEST,-0.215
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,RTO,-2.667
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,RFC,-1.245
12/9/2019 3:00:00 AM,12/8/2019 10:00:00 PM,OTHER,0.000
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,MIDATL,-1.047
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,SOUTH,-1.433
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,WEST,-0.228
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,RTO,-2.708
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,RFC,-1.275
12/9/2019 2:00:00 AM,12/8/2019 9:00:00 PM,OTHER,0.000
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,MIDATL,-1.045
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,SOUTH,-1.355
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,WEST,-0.244
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,RTO,-2.644
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,RFC,-1.289
12/9/2019 1:00:00 AM,12/8/2019 8:00:00 PM,OTHER,0.000
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,MIDATL,-1.012
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,SOUTH,-1.329
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,WEST,-0.244
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,RTO,-2.585
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,RFC,-1.256
12/9/2019 12:00:00 AM,12/8/2019 7:00:00 PM,OTHER,0.000
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,MIDATL,-1.000
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,SOUTH,-1.571
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,WEST,-0.236
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,RTO,-2.807
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,RFC,-1.236
12/8/2019 11:00:00 PM,12/8/2019 6:00:00 PM,OTHER,0.000
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,MIDATL,-1.027
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,SOUTH,-1.266
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,WEST,-0.257
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,RTO,-2.550
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,RFC,-1.284
12/8/2019 10:00:00 PM,12/8/2019 5:00:00 PM,OTHER,0.000
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,MIDATL,6.190
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,SOUTH,7.105
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,WEST,2.018
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,RTO,15.313
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,RFC,8.208
12/8/2019 9:00:00 PM,12/8/2019 4:00:00 PM,OTHER,0.000
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,MIDATL,80.344
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,SOUTH,80.861
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,WEST,9.716
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,RTO,170.921
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,RFC,90.060
12/8/2019 8:00:00 PM,12/8/2019 3:00:00 PM,OTHER,0.000
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,MIDATL,229.078
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,SOUTH,238.432
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,WEST,20.023
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,RTO,487.533
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,RFC,249.101
12/8/2019 7:00:00 PM,12/8/2019 2:00:00 PM,OTHER,0.000
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,MIDATL,350.187
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,SOUTH,404.547
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,WEST,31.058
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,RTO,785.792
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,RFC,381.245
12/8/2019 6:00:00 PM,12/8/2019 1:00:00 PM,OTHER,0.000
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,MIDATL,407.492
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,SOUTH,490.438
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,WEST,35.949
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,RTO,933.879
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,RFC,443.441
12/8/2019 5:00:00 PM,12/8/2019 12:00:00 PM,OTHER,0.000
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,MIDATL,410.016
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,SOUTH,523.812
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,WEST,36.514
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,RTO,970.342
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,RFC,446.530
12/8/2019 4:00:00 PM,12/8/2019 11:00:00 AM,OTHER,0.000
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,MIDATL,425.088
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,SOUTH,563.469
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,WEST,32.754
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,RTO,1021.311
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,RFC,457.842
12/8/2019 3:00:00 PM,12/8/2019 10:00:00 AM,OTHER,0.000
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,MIDATL,351.084
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,SOUTH,563.778
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,WEST,24.366
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,RTO,939.228
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,RFC,375.450
12/8/2019 2:00:00 PM,12/8/2019 9:00:00 AM,OTHER,0.000
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,MIDATL,187.692
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,SOUTH,385.726
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,WEST,9.616
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,RTO,583.034
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,RFC,197.308
12/8/2019 1:00:00 PM,12/8/2019 8:00:00 AM,OTHER,0.000
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,MIDATL,30.975
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,SOUTH,57.029
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,WEST,1.312
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,RTO,89.316
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,RFC,32.287
12/8/2019 12:00:00 PM,12/8/2019 7:00:00 AM,OTHER,0.000
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,MIDATL,-0.955
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,SOUTH,-1.492
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,WEST,-0.237
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,RTO,-2.684
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,RFC,-1.192
12/8/2019 11:00:00 AM,12/8/2019 6:00:00 AM,OTHER,0.000
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,MIDATL,-1.124
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,SOUTH,-1.575
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,WEST,-0.236
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,RTO,-2.935
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,RFC,-1.360
12/8/2019 10:00:00 AM,12/8/2019 5:00:00 AM,OTHER,0.000
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,MIDATL,-1.155
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,SOUTH,-1.553
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,WEST,-0.230
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,RTO,-2.938
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,RFC,-1.385
12/8/2019 9:00:00 AM,12/8/2019 4:00:00 AM,OTHER,0.000
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,MIDATL,-1.135
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,SOUTH,-1.592
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,WEST,-0.229
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,RTO,-2.956
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,RFC,-1.364
12/8/2019 8:00:00 AM,12/8/2019 3:00:00 AM,OTHER,0.000
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,MIDATL,-1.103
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,SOUTH,-1.326
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,WEST,-0.231
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,RTO,-2.660
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,RFC,-1.334
12/8/2019 7:00:00 AM,12/8/2019 2:00:00 AM,OTHER,0.000
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,MIDATL,-1.115
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,SOUTH,-1.370
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,WEST,-0.229
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,RTO,-2.714
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,RFC,-1.344
12/8/2019 6:00:00 AM,12/8/2019 1:00:00 AM,OTHER,0.000
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,MIDATL,-1.098
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,SOUTH,-1.496
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,WEST,-0.223
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,RTO,-2.817
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,RFC,-1.321
12/8/2019 5:00:00 AM,12/8/2019 12:00:00 AM,OTHER,0.000
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,MIDATL,-1.270
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,SOUTH,-1.552
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,WEST,-0.229
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,RTO,-3.051
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,RFC,-1.499
12/8/2019 4:00:00 AM,12/7/2019 11:00:00 PM,OTHER,0.000
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,MIDATL,-1.297
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,SOUTH,-1.447
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,WEST,-0.237
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,RTO,-2.981
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,RFC,-1.534
12/8/2019 3:00:00 AM,12/7/2019 10:00:00 PM,OTHER,0.000
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,MIDATL,-1.282
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,SOUTH,-1.490
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,WEST,-0.236
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,RTO,-3.008
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,RFC,-1.518
12/8/2019 2:00:00 AM,12/7/2019 9:00:00 PM,OTHER,0.000
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,MIDATL,-1.332
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,SOUTH,-1.327
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,WEST,-0.244
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,RTO,-2.903
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,RFC,-1.576
12/8/2019 1:00:00 AM,12/7/2019 8:00:00 PM,OTHER,0.000
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,MIDATL,-1.264
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,SOUTH,-1.419
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,WEST,-0.236
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,RTO,-2.919
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,RFC,-1.500
12/8/2019 12:00:00 AM,12/7/2019 7:00:00 PM,OTHER,0.000
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,MIDATL,-1.218
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,SOUTH,-1.596
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,WEST,-0.236
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,RTO,-3.050
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,RFC,-1.454
12/7/2019 11:00:00 PM,12/7/2019 6:00:00 PM,OTHER,0.000
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,MIDATL,-1.278
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,SOUTH,-1.493
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,WEST,-0.214
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,RTO,-2.985
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,RFC,-1.492
12/7/2019 10:00:00 PM,12/7/2019 5:00:00 PM,OTHER,0.000
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,MIDATL,7.339
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,SOUTH,51.392
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,WEST,2.525
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,RTO,61.256
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,RFC,9.864
12/7/2019 9:00:00 PM,12/7/2019 4:00:00 PM,OTHER,0.000
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,MIDATL,121.057
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,SOUTH,382.591
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,WEST,14.686
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,RTO,518.334
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,RFC,135.743
12/7/2019 8:00:00 PM,12/7/2019 3:00:00 PM,OTHER,0.000
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,MIDATL,303.735
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,SOUTH,562.715
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,WEST,31.347
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,RTO,897.797
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,RFC,335.082
12/7/2019 7:00:00 PM,12/7/2019 2:00:00 PM,OTHER,0.000
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,MIDATL,423.142
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,SOUTH,538.961
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,WEST,40.461
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,RTO,1002.564
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,RFC,463.603
12/7/2019 6:00:00 PM,12/7/2019 1:00:00 PM,OTHER,0.000
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,MIDATL,428.426
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,SOUTH,520.472
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,WEST,45.388
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,RTO,994.286
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,RFC,473.814
12/7/2019 5:00:00 PM,12/7/2019 12:00:00 PM,OTHER,0.000
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,MIDATL,398.934
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,SOUTH,522.459
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,WEST,36.551
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,RTO,957.944
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,RFC,435.485
12/7/2019 4:00:00 PM,12/7/2019 11:00:00 AM,OTHER,0.000
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,MIDATL,366.465
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,SOUTH,545.198
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,WEST,22.349
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,RTO,934.012
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,RFC,388.814
12/7/2019 3:00:00 PM,12/7/2019 10:00:00 AM,OTHER,0.000
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,MIDATL,318.963
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,SOUTH,563.581
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,WEST,18.658
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,RTO,901.202
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,RFC,337.621
12/7/2019 2:00:00 PM,12/7/2019 9:00:00 AM,OTHER,0.000
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,MIDATL,185.114
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,SOUTH,362.663
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,WEST,12.009
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,RTO,559.786
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,RFC,197.123
12/7/2019 1:00:00 PM,12/7/2019 8:00:00 AM,OTHER,0.000
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,MIDATL,31.947
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,SOUTH,44.845
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,WEST,1.294
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,RTO,78.086
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,RFC,33.241
12/7/2019 12:00:00 PM,12/7/2019 7:00:00 AM,OTHER,0.000
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,MIDATL,-1.082
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,SOUTH,-1.296
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,WEST,-0.222
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,RTO,-2.600
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,RFC,-1.304
12/7/2019 11:00:00 AM,12/7/2019 6:00:00 AM,OTHER,0.000
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,MIDATL,-1.243
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,SOUTH,-1.573
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,WEST,-0.222
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,RTO,-3.038
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,RFC,-1.465
12/7/2019 10:00:00 AM,12/7/2019 5:00:00 AM,OTHER,0.000
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,MIDATL,-1.271
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,SOUTH,-1.525
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,WEST,-0.215
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,RTO,-3.011
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,RFC,-1.486
12/7/2019 9:00:00 AM,12/7/2019 4:00:00 AM,OTHER,0.000
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,MIDATL,-1.247
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,SOUTH,-1.418
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,WEST,-0.208
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,RTO,-2.873
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,RFC,-1.455
12/7/2019 8:00:00 AM,12/7/2019 3:00:00 AM,OTHER,0.000
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,MIDATL,-1.240
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,SOUTH,-1.546
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,WEST,-0.215
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,RTO,-3.001
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,RFC,-1.455
12/7/2019 7:00:00 AM,12/7/2019 2:00:00 AM,OTHER,0.000
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,MIDATL,-1.243
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,SOUTH,-1.280
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,WEST,-0.208
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,RTO,-2.731
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,RFC,-1.451
12/7/2019 6:00:00 AM,12/7/2019 1:00:00 AM,OTHER,0.000
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,MIDATL,-1.239
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,SOUTH,-1.455
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,WEST,-0.215
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,RTO,-2.909
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,RFC,-1.454
12/7/2019 5:00:00 AM,12/7/2019 12:00:00 AM,OTHER,0.000
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,MIDATL,-1.241
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,SOUTH,-1.470
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,WEST,-0.200
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,RTO,-2.911
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,RFC,-1.441
12/7/2019 4:00:00 AM,12/6/2019 11:00:00 PM,OTHER,0.000
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,MIDATL,-1.181
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,SOUTH,-1.470
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,WEST,-0.207
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,RTO,-2.858
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,RFC,-1.388
12/7/2019 3:00:00 AM,12/6/2019 10:00:00 PM,OTHER,0.000
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,MIDATL,-1.212
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,SOUTH,-1.382
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,WEST,-0.229
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,RTO,-2.823
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,RFC,-1.441
12/7/2019 2:00:00 AM,12/6/2019 9:00:00 PM,OTHER,0.000
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,MIDATL,-1.205
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,SOUTH,-1.438
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,WEST,-0.229
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,RTO,-2.872
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,RFC,-1.434
12/7/2019 1:00:00 AM,12/6/2019 8:00:00 PM,OTHER,0.000
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,MIDATL,-1.181
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,SOUTH,-1.170
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,WEST,-0.228
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,RTO,-2.579
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,RFC,-1.409
12/7/2019 12:00:00 AM,12/6/2019 7:00:00 PM,OTHER,0.000
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,MIDATL,-1.203
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,SOUTH,-1.456
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,WEST,-0.236
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,RTO,-2.895
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,RFC,-1.439
12/6/2019 11:00:00 PM,12/6/2019 6:00:00 PM,OTHER,0.000
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,MIDATL,-1.180
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,SOUTH,-1.303
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,WEST,-0.216
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,RTO,-2.699
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,RFC,-1.396
12/6/2019 10:00:00 PM,12/6/2019 5:00:00 PM,OTHER,0.000
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,MIDATL,0.151
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,SOUTH,9.077
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,WEST,1.934
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,RTO,11.162
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,RFC,2.085
12/6/2019 9:00:00 PM,12/6/2019 4:00:00 PM,OTHER,0.000
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,MIDATL,21.901
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,SOUTH,62.582
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,WEST,7.251
12/6/2019 8:00:00 PM,12/6/2019 3:00:00 PM,RTO,91.734
