pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
1869196082,MIDLTWN218 KV   MIDDLTST,BUS,GEN,DEOK,18 KV,5/23/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1869196085,MIDLTWN221 KV   MIDDLTCT,BUS,GEN,DEOK,21 KV,5/23/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1893549566,WALNUT RIDGE,AGGREGATE,AGGREGATE,,,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1893549567,AMELIA,AGGREGATE,AGGREGATE,,,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1893549568,HENRICO,AGGREGATE,AGGREGATE,,,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1893549569,CHARLES CITY,AGGREGATE,AGGREGATE,,,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850181,CLIFTY CREEK 1,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850199,CLIFTY CREEK 2,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850200,CLIFTY CREEK 3,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850214,CLIFTY CREEK 4,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850215,CLIFTY CREEK 5,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896850230,CLIFTY CREEK 6,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896884556,KYGER CREEK 1,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896884557,KYGER CREEK 2,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896884558,KYGER CREEK 3,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896884559,KYGER CREEK 4,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
1896884560,KYGER CREEK 5,AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942132,ALDENE  230 KV  220-3LD,BUS,LOAD,PSEG,230 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942249,ERUTHERF138 KV  T10MOBLD,BUS,LOAD,PSEG,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942326,HILLSDAL230 KV  220-3LD,BUS,LOAD,PSEG,230 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942533,MEADOWRD230 KV  MOB-T1LD,BUS,LOAD,PSEG,230 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942631,NORTHAV 13 KV   T10,BUS,LOAD,PSEG,13 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942634,NORTHAV 13 KV   T20,BUS,LOAD,PSEG,13 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942681,SPRINGRD230 KV  T10MBLD,BUS,LOAD,PSEG,230 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041942682,SPRINGRD230 KV  220-1LD,BUS,LOAD,PSEG,230 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943095,HARTSLAN69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943096,HARTSLAN69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943101,HARTSLAN69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943129,CAMDEN  69 KV   T-1LOAD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943131,CAMDEN  69 KV   T-2LOAD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943329,LOCUSTPS69 KV   T9LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943331,LOCUSTPS69 KV   T8LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943335,LOCUSTPS69 KV   T-3ALD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943347,MEDFORD269 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943349,MEDFORD269 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943356,PENNSNEC69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943357,PENNSNEC69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943359,PENNSNEC69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943447,TRENTON 26 KV   220-3LD,BUS,LOAD,PSEG,26 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943456,ERIVERTO69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943461,ERIVERTO69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943464,ERIVERTO69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943465,MTROSEPS69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943472,MTROSEPS69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943478,LAWNSIDE69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943484,LAWNSIDE69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943490,LAWNSIDE69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943492,MAPLESHD69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943496,MAPLESHD69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943499,MAPLESHD69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943506,LIBRTYST69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943516,LIBRTYST69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943517,PRNCTNPS69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943522,PRNCTNPS69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943526,HOLTEC  69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943529,HOLTEC  69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943535,EWING   69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943539,EWING   69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943541,TRANSCTC69 KV   CTCLD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943544,Z650TAP 69 KV   LAWRUNIT,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943546,CJN     69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943552,CJN     69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943555,CAMDENIM69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943559,CAMDENIM69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943564,DELAIR  69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943567,DELAIR  69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943571,RIVRSDPS69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943576,RIVRSDPS69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943580,RIVRSDPS69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943584,CSQ_HOPE69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943589,CSQ_HOPE69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943592,CSQ_HOPE69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943593,MTHOLLY 69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943600,MTHOLLY 69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943608,MTHOLLY 69 KV   T3LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943618,CBR_LAW 69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943627,CBR_LAW 69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943634,RUNNEMED69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943640,RUNNEMED69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943659,HAMLTNPS69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943663,HAMLTNPS69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943670,CLNTNAVE69 KV   T1LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943676,CLNTNAVE69 KV   T2LD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041943687,BELLEMDT69 KV   BELLMEAD,BUS,LOAD,PSEG,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945252,LYCOMING69 KV   WILL2_LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945254,LYCOMING69 KV   HEPB2_LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945256,LYCOMING69 KV   HEPB1_LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945258,LYCOMING69 KV   WILL1_LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945565,LAUSCHTO69 KV   BERKS1,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945567,LAUSCHTO69 KV   BERKS2,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945641,WCARLTAP69 KV   NEKI LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041945646,WCARLTAP69 KV   WCAR2 LD,BUS,LOAD,PPL,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041947140,REHRSBRG69 KV   T1,BUS,LOAD,METED,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041952301,GARFLD_T138 KV  T1,BUS,LOAD,APS,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041952673,127 MATT138 KV  TR77 12,BUS,LOAD,COMED,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041954601,6 BYRON 345 KV  AT1422,BUS,LOAD,COMED,345 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041954619,6 BYRON 345 KV  AT2422,BUS,LOAD,COMED,345 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041956629,DANVILLE12 KV   T2,BUS,LOAD,AEP,12 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041956661,EDANVILL12 KV   DIBRELL,BUS,LOAD,AEP,12 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041956735,FLOYD   34.5 KV T2,BUS,LOAD,AEP,34.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041956864,HILL_AEP69 KV   SUN2,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041956866,HILL_AEP69 KV   SUN1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041957372,REUSENS 4 KV    SS,BUS,LOAD,AEP,4 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041957771,WBASSETT34.5 KV T2,BUS,LOAD,AEP,34.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958082,CORNINGG69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958084,AMBLERR 138 KV  T1,BUS,LOAD,AEP,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958087,RICHACRE69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958092,BALLOU  69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958093,DUPNTAEP69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958096,STANLYTN69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958098,FALLCREK69 KV   WHITTTAP,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958102,USGYPSUM69 KV   WOODFIBR,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958104,DANRIVRE69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958109,BASSETT 69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958111,STUARTAP69 KV   T2,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958113,STUARTAP69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958114,WOOLWINE69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958117,SOLITE  69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958120,GOODYEAR69 KV   T4,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958124,GOODYEAR69 KV   T2,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958126,GOODYEAR69 KV   T3,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958129,GOODYEAR69 KV   T5,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958138,GOODYEAR69 KV   T6,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958144,GOODYEAR69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958145,EAGLESPR69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958864,MAINSTRE138 KV  T2,BUS,LOAD,AEP,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041958865,MAINSTRE138 KV  T1,BUS,LOAD,AEP,138 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041959593,COALTON 69 KV   T1,BUS,LOAD,AEP,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041961330,09URBANA69 KV   MOB-6,BUS,LOAD,DAY,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041961883,HONDAWND69 KV   T-1 LOAD,BUS,LOAD,DAY,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041961888,HONDAWND69 KV   T-2 LOAD,BUS,LOAD,DAY,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041963095,CLARENDN36.5 KV TX2,BUS,LOAD,DOM,36.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041963096,CLARENDN36.5 KV TX1,BUS,LOAD,DOM,36.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041963545,HORNERTN36.5 KV BTM1,BUS,LOAD,DOM,36.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041963546,HORNERTN36.5 KV TX3,BUS,LOAD,DOM,36.5 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041964042,CLARKOE 69 KV   MADRIVLD,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966666,SPRNGFDM69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966670,SPRNGFDM69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966672,ROCKAWAY69 KV   T5,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966674,RIDGEWD 69 KV   T4,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966677,RIDGEWD 69 KV   T3,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966678,NAVISTAR69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966681,NAVISTAR69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966683,TECHII  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966689,PROSPCTM69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966692,PROSPCTM69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966694,MARENCEC69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966695,WSTRNFE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966696,LONDNCOR69 KV   TLC1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966699,LONDNCOR69 KV   TMC1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966703,DARBYFE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966707,DARBYFE 69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966713,LBRTYCEC69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966716,CASCADE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966718,WITTENBG69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966720,EASTSIDE69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966722,EASTSIDE69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966725,VALLEYFE69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966727,VALLEYFE69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966728,WATERWRK69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966732,WATERWRK69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966737,MOOREFLD69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966741,MOOREFLD69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966742,VILLAFE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966743,JEFF IND69 KV   T3,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966746,LFAYETFE69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966748,OXFRDCEC69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966750,DEER    69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966756,DEER    69 KV   STANELEC,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966761,DEER    69 KV   LONDNIND,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966764,FREEMAN 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966767,OSKELLY 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966771,RITTAL  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966774,SCIOTO  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966777,ROSECITY69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966779,LEFFELS 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966781,LEFFELS 69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966782,CLARKSTC69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966783,MOYNO   69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966784,TITUSFE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966787,COLUMBRD69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966788,COLUMBRD69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966792,SCHAAF  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966795,EDISONMO69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966797,ELMWODFE69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966799,PLATTSBG69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966805,HARTFCEC69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966814,FERNCLIF69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966819,BIGPLAIN69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966820,NEWCALI 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966822,NEWCALI 69 KV   T2,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966824,RADNOR  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966828,BAILIE  69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
2041966831,ANDOVRFE69 KV   T1,BUS,LOAD,ATSI,69 KV,9/21/2018 12:00:00 AM,12/31/9999 12:00:00 AM
